Time [s/256],Respiration Rate (rpm),Breathing Volume (liters/min),Adjusted Breathing Volume (liters/min),Activity (g),Heart Rate (bpm),Stress Levels
435214779904.0,12.0,7556.32,6182.44363636364,0.0,102.0,1.0
435214780160.0,12.0,7556.32,6182.44363636364,0.0,103.0,1.0
435214780416.0,12.0,7556.32,6182.44363636364,0.0,103.0,1.0
435214780672.0,12.0,7556.32,6182.44363636364,0.0,103.0,1.0
435214780928.0,12.0,8817.92,7214.661818181821,0.015625,103.0,1.0
435214781184.0,13.0,8817.92,7214.661818181821,0.015625,103.0,1.0
435214781440.0,14.0,8817.92,7214.661818181821,0.015625,103.0,1.0
435214781696.0,14.0,9813.92,8029.570909090912,0.015625,102.0,1.0
435214781952.0,15.0,9813.92,8029.570909090912,0.0,102.0,1.0
435214782208.0,16.0,10265.44,8398.996363636366,0.0,102.0,1.0
435214782464.0,16.0,10265.44,8398.996363636366,0.0,101.0,1.0
435214782720.0,16.0,10265.44,8398.996363636366,0.0,100.0,1.0
435214782976.0,16.0,10265.44,8398.996363636366,0.0,100.0,1.0
435214783232.0,16.0,9588.16,7844.858181818186,0.0,99.0,1.0
435214783488.0,16.0,9588.16,7844.858181818186,0.015625,99.0,1.0
435214783744.0,16.0,9588.16,7844.858181818186,0.0,99.0,1.0
435214784000.0,16.0,9362.4,7660.145454545458,0.0,99.0,1.0
435214784256.0,16.0,9362.4,7660.145454545458,0.02734375,99.0,1.0
435214784512.0,16.0,9362.4,7660.145454545458,0.0234375,99.0,1.0
435214784768.0,17.0,9906.88,8105.629090909093,0.0234375,99.0,1.0
435214785024.0,17.0,9906.88,8105.629090909093,0.0234375,99.0,1.0
435214785280.0,17.0,9906.88,8105.629090909093,0.02734375,100.0,1.0
435214785536.0,18.0,11473.92,9387.75272727273,0.02734375,100.0,1.0
435214785792.0,19.0,11473.92,9387.75272727273,0.01953125,101.0,1.0
435214786048.0,19.0,11473.92,9387.75272727273,0.01953125,102.0,1.0
435214786304.0,19.0,13718.24,11224.014545454547,0.0,103.0,1.0
435214786560.0,19.0,13718.24,11224.014545454547,0.0,103.0,1.0
435214786816.0,20.0,13718.24,11224.014545454547,0.0,103.0,1.0
435214787072.0,20.0,13718.24,11224.014545454547,0.0,103.0,1.0
435214787328.0,20.0,13718.24,11224.014545454547,0.0,104.0,1.0
435214787584.0,19.0,13718.24,11224.014545454547,0.0,104.0,1.0
435214787840.0,19.0,12881.6,10539.490909090911,0.0,104.0,1.0
435214788096.0,18.0,12881.6,10539.490909090911,0.0,104.0,1.0
435214788352.0,17.0,12881.6,10539.490909090911,0.0,103.0,1.0
435214788608.0,17.0,12881.6,10539.490909090911,0.0,102.0,1.0
435214788864.0,17.0,12881.6,10539.490909090911,0.0,102.0,1.0
435214789120.0,17.0,12204.32,9985.35272727273,0.0,102.0,1.0
435214789376.0,16.0,12204.32,9985.35272727273,0.0,101.0,1.0
435214789632.0,16.0,12204.32,9985.35272727273,0.0,100.0,1.0
435214789888.0,16.0,12204.32,9985.35272727273,0.0,99.0,1.0
435214790144.0,16.0,11792.64,9648.52363636364,0.015625,99.0,1.0
435214790400.0,16.0,11792.64,9648.52363636364,0.01953125,98.0,1.0
435214790656.0,16.0,11792.64,9648.52363636364,0.015625,98.0,1.0
435214790912.0,15.0,11938.72,9768.04363636364,0.015625,99.0,1.0
435214791168.0,15.0,11938.72,9768.04363636364,0.015625,99.0,1.0
435214791424.0,15.0,11938.72,9768.04363636364,0.0,99.0,1.0
435214791680.0,16.0,12031.68,9844.101818181822,0.0,99.0,1.0
435214791936.0,16.0,12031.68,9844.101818181822,0.0,100.0,1.0
435214792192.0,16.0,12031.68,9844.101818181822,0.0,101.0,1.0
435214792448.0,16.0,11221.6,9181.309090909092,0.0,101.0,1.0
435214792704.0,15.0,11221.6,9181.309090909092,0.0,102.0,1.0
435214792960.0,15.0,11221.6,9181.309090909092,0.0,102.0,1.0
435214793216.0,15.0,11221.6,9181.309090909092,0.0,102.0,1.0
435214793472.0,15.0,9442.08,7725.338181818184,0.015625,101.0,1.0
435214793728.0,15.0,9442.08,7725.338181818184,0.015625,101.0,1.0
435214793984.0,15.0,9442.08,7725.338181818184,0.015625,101.0,1.0
435214794240.0,15.0,10690.4,8746.690909090912,0.0,101.0,1.0
435214794496.0,16.0,10690.4,8746.690909090912,0.0,100.0,1.0
435214794752.0,17.0,10690.4,8746.690909090912,0.0,100.0,1.0
435214795008.0,17.0,10690.4,8746.690909090912,0.0,100.0,1.0
435214795264.0,17.0,10677.12,8735.825454545457,0.0,100.0,1.0
435214795520.0,17.0,10677.12,8735.825454545457,0.0,99.0,1.0
435214795776.0,17.0,10677.12,8735.825454545457,0.0,99.0,1.0
435214796032.0,18.0,11075.52,9061.789090909091,0.0,99.0,1.0
435214796288.0,18.0,11075.52,9061.789090909091,0.0,99.0,1.0
435214796544.0,18.0,11075.52,9061.789090909091,0.015625,99.0,1.0
435214796800.0,18.0,11805.92,9659.389090909095,0.0,100.0,1.0
435214797056.0,18.0,11805.92,9659.389090909095,0.0,99.0,1.0
435214797312.0,18.0,11805.92,9659.389090909095,0.0,98.0,1.0
435214797568.0,18.0,11805.92,9659.389090909095,0.0,98.0,1.0
435214797824.0,18.0,11805.92,9659.389090909095,0.0,98.0,1.0
435214798080.0,18.0,10491.2,8583.709090909093,0.0,98.0,1.0
435214798336.0,17.0,10491.2,8583.709090909093,0.0,98.0,1.0
435214798592.0,17.0,10491.2,8583.709090909093,0.0,98.0,1.0
435214798848.0,16.0,10491.2,8583.709090909093,0.0,98.0,1.0
435214799104.0,16.0,10358.4,8475.054545454548,0.01953125,98.0,1.0
435214799360.0,16.0,10358.4,8475.054545454548,0.0234375,98.0,1.0
435214799616.0,17.0,10358.4,8475.054545454548,0.01953125,99.0,1.0
435214799872.0,17.0,10358.4,8475.054545454548,0.015625,100.0,1.0
435214800128.0,16.0,10730.24,8779.287272727275,0.01953125,100.0,1.0
435214800384.0,16.0,10730.24,8779.287272727275,0.015625,99.0,1.0
435214800640.0,16.0,10730.24,8779.287272727275,0.0,99.0,1.0
435214800896.0,16.0,9628.0,7877.454545454548,0.015625,99.0,1.0
435214801152.0,16.0,9628.0,7877.454545454548,0.0,99.0,1.0
435214801408.0,16.0,9628.0,7877.454545454548,0.0,99.0,1.0
435214801664.0,16.0,9628.0,7877.454545454548,0.0,99.0,1.0
435214801920.0,16.0,9628.0,7877.454545454548,0.0,100.0,1.0
435214802176.0,16.0,9628.0,7877.454545454548,0.0,100.0,1.0
435214802432.0,16.0,9628.0,7877.454545454548,0.015625,101.0,1.0
435214802688.0,16.0,9628.0,7877.454545454548,0.01953125,102.0,1.0
435214802944.0,15.0,13107.36,10724.20363636364,0.0,102.0,1.0
435214803200.0,15.0,13107.36,10724.20363636364,0.0,102.0,1.0
435214803456.0,14.0,13107.36,10724.20363636364,0.0,101.0,1.0
435214803712.0,14.0,13107.36,10724.20363636364,0.0,100.0,1.0
435214803968.0,14.0,13107.36,10724.20363636364,0.0,100.0,1.0
435214804224.0,14.0,13107.36,10724.20363636364,0.0,99.0,1.0
435214804480.0,14.0,11460.64,9376.887272727276,0.0,99.0,1.0
435214804736.0,13.0,11460.64,9376.887272727276,0.0,98.0,1.0
435214804992.0,13.0,11460.64,9376.887272727276,0.0,97.0,1.0
435214805248.0,12.0,10849.76,8877.076363636366,0.0,97.0,1.0
435214805504.0,12.0,10849.76,8877.076363636366,0.0,96.0,1.0
435214805760.0,12.0,10849.76,8877.076363636366,0.0,97.0,1.0
435214806016.0,13.0,10849.76,8877.076363636366,0.0,97.0,1.0
435214806272.0,13.0,10849.76,8877.076363636366,0.015625,97.0,1.0
435214806528.0,13.0,10982.56,8985.730909090911,0.015625,97.0,1.0
435214806784.0,13.0,10982.56,8985.730909090911,0.0,97.0,1.0
435214807040.0,13.0,10982.56,8985.730909090911,0.0,97.0,1.0
435214807296.0,13.0,11859.04,9702.850909090912,0.0,97.0,1.0
435214807552.0,13.0,11859.04,9702.850909090912,0.0,96.0,1.0
435214807808.0,13.0,11859.04,9702.850909090912,0.0,95.0,1.0
435214808064.0,13.0,11859.04,9702.850909090912,0.015625,95.0,1.0
435214808320.0,13.0,10876.32,8898.807272727277,0.0,96.0,1.0
435214808576.0,13.0,10876.32,8898.807272727277,0.0,96.0,1.0
435214808832.0,13.0,10876.32,8898.807272727277,0.0,96.0,1.0
435214809088.0,13.0,10876.32,8898.807272727277,0.015625,96.0,1.0
435214809344.0,13.0,10491.2,8583.709090909093,0.0,95.0,1.0
435214809600.0,13.0,10491.2,8583.709090909093,0.015625,95.0,1.0
435214809856.0,13.0,10491.2,8583.709090909093,0.01953125,95.0,1.0
435214810112.0,13.0,10491.2,8583.709090909093,0.0,96.0,1.0
435214810368.0,13.0,7436.799999999999,6084.6545454545485,0.0,97.0,1.0
435214810624.0,14.0,7436.799999999999,6084.6545454545485,0.015625,97.0,1.0
435214810880.0,14.0,7436.799999999999,6084.6545454545485,0.0,97.0,1.0
435214811136.0,15.0,8525.76,6975.621818181821,0.015625,97.0,1.0
435214811392.0,15.0,8525.76,6975.621818181821,0.015625,98.0,1.0
435214811648.0,16.0,8525.76,6975.621818181821,0.015625,98.0,1.0
435214811904.0,16.0,8897.6,7279.854545454547,0.0,98.0,1.0
435214812160.0,16.0,8897.6,7279.854545454547,0.0,99.0,1.0
435214812416.0,16.0,8897.6,7279.854545454547,0.015625,99.0,1.0
435214812672.0,16.0,8897.6,7279.854545454547,0.015625,100.0,1.0
435214812928.0,16.0,8897.6,7279.854545454547,0.015625,101.0,1.0
435214813184.0,16.0,8897.6,7279.854545454547,0.0234375,102.0,1.0
435214813440.0,16.0,9774.08,7996.974545454549,0.0,102.0,1.0
435214813696.0,16.0,9774.08,7996.974545454549,0.0,103.0,1.0
435214813952.0,16.0,9774.08,7996.974545454549,0.0,103.0,1.0
435214814208.0,15.0,9349.12,7649.280000000003,0.0,103.0,1.0
435214814464.0,15.0,9349.12,7649.280000000003,0.0,103.0,1.0
435214814720.0,15.0,9349.12,7649.280000000003,0.0,102.0,1.0
435214814976.0,15.0,9349.12,7649.280000000003,0.0,102.0,1.0
435214815232.0,15.0,9946.72,8138.225454545458,0.015625,101.0,1.0
435214815488.0,15.0,9946.72,8138.225454545458,0.0,100.0,1.0
435214815744.0,15.0,9946.72,8138.225454545458,0.0,100.0,1.0
435214816000.0,16.0,9946.72,8138.225454545458,0.0,99.0,1.0
435214816256.0,16.0,9946.72,8138.225454545458,0.015625,100.0,1.0
435214816512.0,15.0,10212.32,8355.534545454548,0.015625,99.0,1.0
435214816768.0,15.0,10212.32,8355.534545454548,0.0,99.0,1.0
435214817024.0,15.0,10212.32,8355.534545454548,0.0,100.0,1.0
435214817280.0,15.0,10212.32,8355.534545454548,0.0,100.0,1.0
435214817536.0,15.0,10079.52,8246.880000000003,0.0234375,100.0,1.0
435214817792.0,15.0,10079.52,8246.880000000003,0.0,99.0,1.0
435214818048.0,15.0,10079.52,8246.880000000003,0.015625,100.0,1.0
435214818304.0,15.0,11327.84,9268.23272727273,0.0,99.0,1.0
435214818560.0,15.0,11327.84,9268.23272727273,0.0,98.0,1.0
435214818816.0,15.0,11327.84,9268.23272727273,0.0,98.0,1.0
435214819072.0,15.0,11327.84,9268.23272727273,0.0,97.0,1.0
435214819328.0,15.0,10995.84,8996.596363636367,0.01953125,98.0,1.0
435214819584.0,15.0,10995.84,8996.596363636367,0.015625,98.0,1.0
435214819840.0,15.0,10995.84,8996.596363636367,0.0,99.0,1.0
435214820096.0,14.0,10995.84,8996.596363636367,0.015625,101.0,1.0
435214820352.0,14.0,10995.84,8996.596363636367,0.015625,101.0,1.0
435214820608.0,15.0,11566.88,9463.810909090913,0.015625,102.0,1.0
435214820864.0,15.0,11566.88,9463.810909090913,0.0,102.0,1.0
435214821120.0,15.0,11566.88,9463.810909090913,0.0,103.0,1.0
435214821376.0,15.0,11566.88,9463.810909090913,0.015625,104.0,1.0
435214821632.0,15.0,11566.88,9463.810909090913,0.015625,104.0,1.0
435214821888.0,15.0,11221.6,9181.309090909092,0.015625,104.0,1.0
435214822144.0,14.0,11221.6,9181.309090909092,0.015625,104.0,1.0
435214822400.0,14.0,11221.6,9181.309090909092,0.015625,104.0,1.0
435214822656.0,14.0,12469.92,10202.66181818182,0.0,103.0,1.0
435214822912.0,14.0,12469.92,10202.66181818182,0.0,102.0,1.0
435214823168.0,14.0,12469.92,10202.66181818182,0.0,101.0,1.0
435214823424.0,14.0,12469.92,10202.66181818182,0.0,101.0,1.0
435214823680.0,14.0,13120.64,10735.069090909094,0.0,101.0,1.0
435214823936.0,15.0,13120.64,10735.069090909094,0.0,99.0,1.0
435214824192.0,15.0,13120.64,10735.069090909094,0.0,98.0,1.0
435214824448.0,15.0,13120.64,10735.069090909094,0.015625,98.0,1.0
435214824704.0,15.0,13014.4,10648.145454545458,0.015625,97.0,1.0
435214824960.0,15.0,13014.4,10648.145454545458,0.015625,97.0,1.0
435214825216.0,15.0,13014.4,10648.145454545458,0.015625,97.0,1.0
435214825472.0,15.0,12788.64,10463.43272727273,0.0,97.0,1.0
435214825728.0,15.0,12788.64,10463.43272727273,0.0,97.0,1.0
435214825984.0,15.0,12788.64,10463.43272727273,0.015625,97.0,1.0
435214826240.0,15.0,12788.64,10463.43272727273,0.0,97.0,1.0
435214826496.0,15.0,12788.64,10463.43272727273,0.0,98.0,1.0
435214826752.0,15.0,12562.88,10278.720000000005,0.0,98.0,1.0
435214827008.0,15.0,12562.88,10278.720000000005,0.0,98.0,1.0
435214827264.0,15.0,12562.88,10278.720000000005,0.0,98.0,1.0
435214827520.0,15.0,11952.0,9778.909090909094,0.0,97.0,1.0
435214827776.0,15.0,11952.0,9778.909090909094,0.0,97.0,1.0
435214828032.0,15.0,11952.0,9778.909090909094,0.015625,97.0,1.0
435214828288.0,16.0,11952.0,9778.909090909094,0.0,97.0,1.0
435214828544.0,16.0,15856.32,12973.352727272731,0.015625,97.0,1.0
435214828800.0,16.0,15856.32,12973.352727272731,0.015625,97.0,1.0
435214829056.0,16.0,15856.32,12973.352727272731,0.01953125,97.0,1.0
435214829312.0,16.0,15856.32,12973.352727272731,0.03515625,98.0,1.0
435214829568.0,16.0,15856.32,12973.352727272731,0.02734375,99.0,1.0
435214829824.0,16.0,15856.32,12973.352727272731,0.0,100.0,1.0
435214830080.0,16.0,13585.44,11115.360000000004,0.0,100.0,1.0
435214830336.0,15.0,13585.44,11115.360000000004,0.0,101.0,1.0
435214830592.0,15.0,13585.44,11115.360000000004,0.0,100.0,1.0
435214830848.0,14.0,13585.44,11115.360000000004,0.0,100.0,1.0
435214831104.0,14.0,13160.48,10767.665454545458,0.0,100.0,1.0
435214831360.0,15.0,13160.48,10767.665454545458,0.015625,100.0,1.0
435214831616.0,15.0,13160.48,10767.665454545458,0.0,100.0,1.0
435214831872.0,15.0,13386.24,10952.378181818183,0.01953125,99.0,1.0
435214832128.0,15.0,13386.24,10952.378181818183,0.015625,99.0,1.0
435214832384.0,15.0,14355.679999999998,11745.556363636368,0.0390625,99.0,1.0
435214832640.0,15.0,14355.679999999998,11745.556363636368,0.015625,99.0,1.0
435214832896.0,16.0,14355.679999999998,11745.556363636368,0.0,99.0,1.0
435214833152.0,16.0,15099.36,12354.021818181824,0.015625,99.0,1.0
435214833408.0,16.0,15099.36,12354.021818181824,0.0,99.0,1.0
435214833664.0,16.0,15099.36,12354.021818181824,0.0,99.0,1.0
435214833920.0,16.0,15099.36,12354.021818181824,0.0,98.0,1.0
435214834176.0,16.0,15272.0,12495.272727272732,0.0,98.0,1.0
435214834432.0,16.0,15272.0,12495.272727272732,0.03125,98.0,1.0
435214834688.0,16.0,12682.4,10376.509090909094,0.0,97.0,1.0
435214834944.0,17.0,12682.4,10376.509090909094,0.0,97.0,1.0
435214835200.0,17.0,12682.4,10376.509090909094,0.0,96.0,1.0
435214835456.0,17.0,14090.08,11528.247272727276,0.0,96.0,1.0
435214835712.0,19.0,14090.08,11528.247272727276,0.0,96.0,1.0
435214835968.0,19.0,14090.08,11528.247272727276,0.0,96.0,1.0
435214836224.0,20.0,14714.24,12038.92363636364,0.0,96.0,1.0
435214836480.0,20.0,14714.24,12038.92363636364,0.0,97.0,1.0
435214836736.0,20.0,14714.24,12038.92363636364,0.015625,98.0,1.0
435214836992.0,20.0,15550.88,12723.44727272728,0.0,98.0,1.0
435214837248.0,20.0,15550.88,12723.44727272728,0.0,98.0,1.0
435214837504.0,20.0,15550.88,12723.44727272728,0.015625,99.0,1.0
435214837760.0,20.0,13651.84,11169.687272727277,0.01953125,99.0,1.0
435214838016.0,20.0,13651.84,11169.687272727277,0.0234375,100.0,1.0
435214838272.0,20.0,13651.84,11169.687272727277,0.015625,100.0,1.0
435214838528.0,20.0,15404.8,12603.927272727278,0.01953125,100.0,1.0
435214838784.0,20.0,15404.8,12603.927272727278,0.0,100.0,1.0
435214839040.0,21.0,15404.8,12603.927272727278,0.015625,101.0,1.0
435214839296.0,21.0,15404.8,12603.927272727278,0.015625,102.0,1.0
435214839552.0,21.0,14647.84,11984.596363636369,0.015625,103.0,1.0
435214839808.0,20.0,14647.84,11984.596363636369,0.015625,103.0,1.0
435214840064.0,19.0,14647.84,11984.596363636369,0.01953125,104.0,1.0
435214840320.0,19.0,14647.84,11984.596363636369,0.0,104.0,1.0
435214840576.0,19.0,14820.48,12125.847272727277,0.0,103.0,1.0
435214840832.0,19.0,14820.48,12125.847272727277,0.0,102.0,1.0
435214841088.0,19.0,14820.48,12125.847272727277,0.0,102.0,1.0
435214841344.0,19.0,14382.24,11767.28727272728,0.015625,101.0,1.0
435214841600.0,18.0,14382.24,11767.28727272728,0.0,100.0,1.0
435214841856.0,18.0,14382.24,11767.28727272728,0.015625,100.0,1.0
435214842112.0,18.0,14382.24,11767.28727272728,0.0,100.0,1.0
435214842368.0,18.0,14036.96,11484.785454545456,0.015625,100.0,1.0
435214842624.0,18.0,14036.96,11484.785454545456,0.015625,99.0,1.0
435214842880.0,18.0,14036.96,11484.785454545456,0.015625,100.0,1.0
435214843136.0,18.0,14036.96,11484.785454545456,0.0234375,101.0,1.0
435214843392.0,18.0,15431.36,12625.658181818188,0.0,101.0,1.0
435214843648.0,17.0,15431.36,12625.658181818188,0.0,100.0,1.0
435214843904.0,17.0,15431.36,12625.658181818188,0.0,100.0,1.0
435214844160.0,17.0,14833.759999999998,12136.712727272732,0.0,99.0,1.0
435214844416.0,17.0,14833.759999999998,12136.712727272732,0.0,98.0,1.0
435214844672.0,16.0,14833.759999999998,12136.712727272732,0.0,98.0,1.0
435214844928.0,16.0,14833.759999999998,12136.712727272732,0.0,97.0,1.0
435214845184.0,16.0,13067.52,10691.607272727277,0.0,97.0,1.0
435214845440.0,16.0,13067.52,10691.607272727277,0.0,97.0,1.0
435214845696.0,16.0,13067.52,10691.607272727277,0.015625,97.0,1.0
435214845952.0,16.0,13067.52,10691.607272727277,0.015625,98.0,1.0
435214846208.0,16.0,13067.52,10691.607272727277,0.015625,99.0,1.0
435214846464.0,16.0,13147.2,10756.800000000005,0.0,99.0,1.0
435214846720.0,16.0,13147.2,10756.800000000005,0.0,99.0,1.0
435214846976.0,16.0,13147.2,10756.800000000005,0.0,99.0,1.0
435214847232.0,16.0,13147.2,10756.800000000005,0.0,99.0,1.0
435214847488.0,16.0,11527.04,9431.214545454548,0.0,99.0,1.0
435214847744.0,15.0,11527.04,9431.214545454548,0.0,99.0,1.0
435214848000.0,15.0,11527.04,9431.214545454548,0.01953125,99.0,1.0
435214848256.0,15.0,11527.04,9431.214545454548,0.01953125,98.0,1.0
435214848512.0,15.0,11527.04,9431.214545454548,0.015625,98.0,1.0
435214848768.0,15.0,14807.2,12114.981818181825,0.015625,98.0,1.0
435214849024.0,15.0,14807.2,12114.981818181825,0.0,98.0,1.0
435214849280.0,15.0,14807.2,12114.981818181825,0.0,97.0,1.0
435214849536.0,14.0,14807.2,12114.981818181825,0.0,97.0,1.0
435214849792.0,14.0,14807.2,12114.981818181825,0.0,97.0,1.0
435214850048.0,14.0,14807.2,12114.981818181825,0.0,97.0,1.0
435214850304.0,14.0,13465.92,11017.570909090917,0.0,98.0,1.0
435214850560.0,14.0,13465.92,11017.570909090917,0.0,97.0,1.0
435214850816.0,14.0,13465.92,11017.570909090917,0.0,97.0,1.0
435214851072.0,13.0,13465.92,11017.570909090917,0.0,97.0,1.0
435214851328.0,13.0,11274.72,9224.770909090912,0.0,96.0,1.0
435214851584.0,13.0,11274.72,9224.770909090912,0.0,96.0,1.0
435214851840.0,13.0,11274.72,9224.770909090912,0.0,96.0,1.0
435214852096.0,13.0,11274.72,9224.770909090912,0.0,97.0,1.0
435214852352.0,13.0,11155.2,9126.98181818182,0.0,97.0,1.0
435214852608.0,13.0,11155.2,9126.98181818182,0.0,97.0,1.0
435214852864.0,13.0,11155.2,9126.98181818182,0.0,97.0,1.0
435214853120.0,13.0,11155.2,9126.98181818182,0.0,98.0,1.0
435214853376.0,13.0,11155.2,9126.98181818182,0.0,98.0,1.0
435214853632.0,13.0,10942.72,8953.134545454548,0.0,98.0,1.0
435214853888.0,13.0,10942.72,8953.134545454548,0.0,98.0,1.0
435214854144.0,13.0,10942.72,8953.134545454548,0.0,97.0,1.0
435214854400.0,13.0,11115.36,9094.38545454546,0.0,97.0,1.0
435214854656.0,13.0,11115.36,9094.38545454546,0.0,97.0,1.0
435214854912.0,13.0,11115.36,9094.38545454546,0.0,96.0,1.0
435214855168.0,14.0,11606.72,9496.407272727276,0.0,96.0,1.0
435214855424.0,14.0,11606.72,9496.407272727276,0.015625,96.0,1.0
435214855680.0,14.0,11606.72,9496.407272727276,0.015625,96.0,1.0
435214855936.0,14.0,8565.6,7008.218181818184,0.01953125,96.0,1.0
435214856192.0,15.0,8565.6,7008.218181818184,0.0,96.0,1.0
435214856448.0,15.0,8565.6,7008.218181818184,0.0,96.0,1.0
435214856704.0,15.0,8565.6,7008.218181818184,0.015625,97.0,1.0
435214856960.0,15.0,9667.84,7910.050909090913,0.0,98.0,1.0
435214857216.0,16.0,9667.84,7910.050909090913,0.0,98.0,1.0
435214857472.0,16.0,9667.84,7910.050909090913,0.0,99.0,1.0
435214857728.0,16.0,10477.92,8572.84363636364,0.0,99.0,1.0
435214857984.0,16.0,10477.92,8572.84363636364,0.0,99.0,1.0
435214858240.0,16.0,10477.92,8572.84363636364,0.0,99.0,1.0
435214858496.0,16.0,10477.92,8572.84363636364,0.0,99.0,1.0
435214858752.0,16.0,10942.72,8953.134545454548,0.0,98.0,1.0
435214859008.0,17.0,10942.72,8953.134545454548,0.0,98.0,1.0
435214859264.0,17.0,10942.72,8953.134545454548,0.0,97.0,1.0
435214859520.0,17.0,10942.72,8953.134545454548,0.015625,96.0,1.0
435214859776.0,17.0,11686.4,9561.600000000002,0.0,96.0,1.0
435214860032.0,17.0,11686.4,9561.600000000002,0.0,96.0,1.0
435214860288.0,17.0,11686.4,9561.600000000002,0.0,95.0,1.0
435214860544.0,17.0,11659.84,9539.869090909096,0.015625,95.0,1.0
435214860800.0,17.0,11659.84,9539.869090909096,0.015625,95.0,1.0
435214861056.0,17.0,11659.84,9539.869090909096,0.0,94.0,1.0
435214861312.0,17.0,11965.28,9789.77454545455,0.015625,94.0,1.0
435214861568.0,17.0,11965.28,9789.77454545455,0.01953125,95.0,1.0
435214861824.0,17.0,11965.28,9789.77454545455,0.02734375,95.0,1.0
435214862080.0,17.0,11965.28,9789.77454545455,0.0,96.0,1.0
435214862336.0,17.0,11912.16,9746.31272727273,0.015625,96.0,1.0
435214862592.0,17.0,11912.16,9746.31272727273,0.0,97.0,1.0
435214862848.0,17.0,11912.16,9746.31272727273,0.0,98.0,1.0
435214863104.0,17.0,13187.04,10789.396363636368,0.0,99.0,1.0
435214863360.0,17.0,13187.04,10789.396363636368,0.0,99.0,1.0
435214863616.0,17.0,13187.04,10789.396363636368,0.0,98.0,1.0
435214863872.0,17.0,13187.04,10789.396363636368,0.0,98.0,1.0
435214864128.0,17.0,13187.04,10789.396363636368,0.0234375,98.0,1.0
435214864384.0,17.0,12868.32,10528.625454545458,0.015625,97.0,1.0
435214864640.0,17.0,12868.32,10528.625454545458,0.01953125,97.0,1.0
435214864896.0,16.0,12868.32,10528.625454545458,0.015625,97.0,1.0
435214865152.0,16.0,12868.32,10528.625454545458,0.015625,97.0,1.0
435214865408.0,16.0,17436.64,14266.341818181823,0.015625,97.0,1.0
435214865664.0,16.0,17436.64,14266.341818181823,0.0,97.0,1.0
435214865920.0,16.0,17436.64,14266.341818181823,0.0,96.0,1.0
435214866176.0,16.0,17436.64,14266.341818181823,0.0,97.0,1.0
435214866432.0,16.0,17436.64,14266.341818181823,0.0,97.0,1.0
435214866688.0,16.0,17436.64,14266.341818181823,0.0,97.0,1.0
435214866944.0,16.0,17436.64,14266.341818181823,0.0,97.0,1.0
435214867200.0,16.0,17436.64,14266.341818181823,0.0,97.0,1.0
435214867456.0,16.0,17436.64,14266.341818181823,0.0,97.0,1.0
435214867712.0,16.0,17436.64,14266.341818181823,0.0,97.0,1.0
435214867968.0,16.0,17436.64,14266.341818181823,0.0,96.0,1.0
435214868224.0,15.0,13333.12,10908.916363636366,0.0,96.0,1.0
435214868480.0,14.0,13333.12,10908.916363636366,0.0,96.0,1.0
435214868736.0,13.0,13333.12,10908.916363636366,0.0,96.0,1.0
435214868992.0,12.0,13333.12,10908.916363636366,0.0,96.0,1.0
435214869248.0,12.0,12894.88,10550.356363636369,0.0,95.0,1.0
435214869504.0,12.0,12894.88,10550.356363636369,0.015625,95.0,1.0
435214869760.0,12.0,12894.88,10550.356363636369,0.0,94.0,1.0
435214870016.0,12.0,12894.88,10550.356363636369,0.015625,94.0,1.0
435214870272.0,12.0,12894.88,10550.356363636369,0.0,94.0,1.0
435214870528.0,12.0,11766.08,9626.79272727273,0.01953125,94.0,1.0
435214870784.0,12.0,11766.08,9626.79272727273,0.01953125,94.0,1.0
435214871040.0,12.0,11766.08,9626.79272727273,0.015625,96.0,1.0
435214871296.0,11.0,12549.6,10267.85454545455,0.0,96.0,1.0
435214871552.0,12.0,12549.6,10267.85454545455,0.015625,97.0,1.0
435214871808.0,12.0,12549.6,10267.85454545455,0.03125,97.0,1.0
435214872064.0,12.0,12549.6,10267.85454545455,0.01953125,98.0,1.0
435214872320.0,12.0,11606.72,9496.407272727276,0.0,98.0,1.0
435214872576.0,12.0,11606.72,9496.407272727276,0.0,99.0,1.0
435214872832.0,12.0,11606.72,9496.407272727276,0.0,99.0,1.0
435214873088.0,11.0,11606.72,9496.407272727276,0.0,99.0,1.0
435214873344.0,12.0,11314.56,9257.367272727275,0.0,99.0,1.0
435214873600.0,12.0,11314.56,9257.367272727275,0.02734375,98.0,1.0
435214873856.0,12.0,11314.56,9257.367272727275,0.015625,98.0,1.0
435214874112.0,12.0,8153.919999999999,6671.389090909093,0.015625,99.0,1.0
435214874368.0,12.0,8153.919999999999,6671.389090909093,0.015625,98.0,1.0
435214874624.0,12.0,8153.919999999999,6671.389090909093,0.015625,98.0,1.0
435214874880.0,12.0,8153.919999999999,6671.389090909093,0.0,98.0,1.0
435214875136.0,13.0,9654.56,7899.185454545458,0.015625,98.0,1.0
435214875392.0,14.0,9654.56,7899.185454545458,0.0,98.0,1.0
435214875648.0,15.0,9654.56,7899.185454545458,0.0,98.0,1.0
435214875904.0,15.0,9535.04,7801.396363636367,0.0,98.0,1.0
435214876160.0,16.0,9535.04,7801.396363636367,0.0,98.0,1.0
435214876416.0,16.0,9535.04,7801.396363636367,0.015625,97.0,1.0
435214876672.0,16.0,10916.16,8931.403636363639,0.0,97.0,1.0
435214876928.0,16.0,10916.16,8931.403636363639,0.015625,97.0,1.0
